Year,closing_price
2018-06-06,21.29999924
2018-06-07,21.07266617
2018-06-08,21.17733383
2018-06-11,22.13999939
2018-06-12,22.85133362
2018-06-13,22.98533249
2018-06-14,23.84799957
2018-06-15,23.87800026
2018-06-18,24.72200012
2018-06-19,23.50333214
2018-06-20,24.14800072
2018-06-21,23.1673336
2018-06-22,22.24200058
2018-06-25,22.20066643
2018-06-26,22.79999924
2018-06-27,22.96666718
2018-06-28,23.32866669
2018-06-29,22.86333275
2018-07-02,22.33799934
2018-07-03,20.72400093
2018-07-05,20.61066628
2018-07-06,20.59333229
2018-07-09,21.23399925
2018-07-10,21.49799919
2018-07-11,21.26399994
2018-07-12,21.11400032
2018-07-13,21.25799942
2018-07-16,20.67333221
2018-07-17,21.5126667
2018-07-18,21.59000015
2018-07-19,21.34866714
2018-07-20,20.90533257
2018-07-23,20.21333313
2018-07-24,19.82866669
2018-07-25,20.5826664
2018-07-26,20.44333267
2018-07-27,19.81200027
2018-07-30,19.34466743
2018-07-31,19.87599945
2018-08-01,20.05599976
2018-08-02,23.30266762
2018-08-03,23.21133232
2018-08-06,22.79933357
2018-08-07,25.30466652
2018-08-08,24.68933296
2018-08-09,23.49666786
2018-08-10,23.69933319
2018-08-13,23.7606678
2018-08-14,23.1760006
2018-08-15,22.57933235
2018-08-16,22.36333275
2018-08-17,20.36666679
2018-08-20,20.56266785
2018-08-21,21.45999908
2018-08-22,21.44266701
2018-08-23,21.34000015
2018-08-24,21.52133369
2018-08-27,21.28466606
2018-08-28,20.79066658
2018-08-29,20.33399963
2018-08-30,20.20999908
2018-08-31,20.11066628
2018-09-04,19.26333237
2018-09-05,18.7159996
2018-09-06,18.72999954
2018-09-07,17.54933357
2018-09-10,19.03333282
2018-09-11,18.6293335
2018-09-12,19.36933327
2018-09-13,19.29733276
2018-09-14,19.68000031
2018-09-17,19.65600014
2018-09-18,18.99733353
2018-09-19,19.93466759
2018-09-20,19.88866615
2018-09-21,19.94000053
2018-09-24,19.97866631
2018-09-25,20.06599998
2018-09-26,20.63866615
2018-09-27,20.50133324
2018-09-28,17.65133286
2018-10-01,20.71333313
2018-10-02,20.06800079
2018-10-03,19.65333366
2018-10-04,18.78866768
2018-10-05,17.46333313
2018-10-08,16.70400047
2018-10-09,17.52000046
2018-10-10,17.12533379
2018-10-11,16.81533241
2018-10-12,17.25200081
2018-10-15,17.30599976
2018-10-16,18.43933296
2018-10-17,18.1186676
2018-10-18,17.59399986
2018-10-19,17.33333206
2018-10-22,17.39666748
2018-10-23,19.60933304
2018-10-24,19.23333359
2018-10-25,20.99066734
2018-10-26,22.05999947
2018-10-29,22.32333374
2018-10-30,21.99333382
2018-10-31,22.48800087
2018-11-01,22.95199966
2018-11-02,23.09399986
2018-11-05,22.76000023
2018-11-06,22.7373333
2018-11-07,23.21066666
2018-11-08,23.42666626
2018-11-09,23.36733246
2018-11-12,22.08533287
2018-11-13,22.58200073
2018-11-14,22.93333244
2018-11-15,23.22933388
2018-11-16,23.6206665
2018-11-19,23.56466675
2018-11-20,23.16600037
2018-11-21,22.54599953
2018-11-23,21.72200012
2018-11-26,23.06666756
2018-11-27,22.9279995
2018-11-28,23.19133377
2018-11-29,22.74466705
2018-11-30,23.36533356
2018-12-03,23.89933205
2018-12-04,23.97999954
2018-12-06,24.20400047
2018-12-07,23.86466789
2018-12-10,24.34333229
2018-12-11,24.45066643
2018-12-12,24.44000053
2018-12-13,25.11933327
2018-12-14,24.38066673
2018-12-17,23.22800064
2018-12-18,22.46866608
2018-12-19,22.19799995
2018-12-20,21.0253334
2018-12-21,21.31800079
2018-12-24,19.69266701
2018-12-26,21.7393322
2018-12-27,21.07533264
2018-12-28,22.25799942
2018-12-31,22.18666649
2019-01-02,20.67466736
2019-01-03,20.02400017
2019-01-04,21.17933273
2019-01-07,22.3306675
2019-01-08,22.35666656
2019-01-09,22.56866646
2019-01-10,22.99799919
2019-01-11,23.15066719
2019-01-14,22.29333305
2019-01-15,22.96199989
2019-01-16,23.06999969
2019-01-17,23.15399933
2019-01-18,20.15066719
2019-01-22,19.9279995
2019-01-23,19.17266655
2019-01-24,19.43400002
2019-01-25,19.80266762
2019-01-28,19.75866699
2019-01-29,19.8306675
2019-01-30,20.58466721
2019-01-31,20.46800041
2019-02-01,20.81399918
2019-02-04,20.85933304
2019-02-05,21.42333221
2019-02-06,21.14800072
2019-02-07,20.50066757
2019-02-08,20.38666725
2019-02-11,20.8560009
2019-02-12,20.78733253
2019-02-13,20.54466629
2019-02-14,20.25133324
2019-02-15,20.5253334
2019-02-19,20.37599945
2019-02-20,20.17066765
2019-02-21,19.41533279
2019-02-22,19.64733315
2019-02-25,19.91799927
2019-02-26,19.85733223
2019-02-27,20.98266792
2019-02-28,21.32533264
2019-03-01,19.65266609
2019-03-04,19.02400017
2019-03-05,18.43600082
2019-03-06,18.41600037
2019-03-07,18.43933296
2019-03-08,18.94266701
2019-03-11,19.39466667
2019-03-12,18.89066696
2019-03-13,19.26399994
2019-03-14,19.3306675
2019-03-15,18.36199951
2019-03-18,17.9659996
2019-03-19,17.83133316
2019-03-20,18.23999977
2019-03-21,18.26799965
2019-03-22,17.63533211
2019-03-25,17.36133385
2019-03-26,17.85133362
2019-03-27,18.3220005
2019-03-28,18.57466698
2019-03-29,18.65733337
2019-04-01,19.27866745
2019-04-02,19.05866623
2019-04-03,19.45400047
2019-04-04,17.85199928
2019-04-05,18.3306675
2019-04-08,18.21333313
2019-04-09,18.15399933
2019-04-10,18.40399933
2019-04-11,17.89466667
2019-04-12,17.84666634
2019-04-15,17.75866699
2019-04-16,18.22400093
2019-04-17,18.08200073
2019-04-18,18.21733284
2019-04-22,17.51666641
2019-04-23,17.59333229
2019-04-24,17.24399948
2019-04-25,16.50866699
2019-04-26,15.67599964
2019-04-29,16.09799957
2019-04-30,15.91266727
2019-05-01,15.600667
2019-05-02,16.2733326
2019-05-03,17.00200081
2019-05-06,17.02266693
2019-05-07,16.47066689
2019-05-08,16.32266617
2019-05-09,16.13199997
2019-05-10,15.96800041
2019-05-13,15.13399982
2019-05-14,15.4873333
2019-05-15,15.46333313
2019-05-16,15.22200012
2019-05-17,14.06866741
2019-05-20,13.69066715
2019-05-21,13.67199993
2019-05-22,12.84866714
2019-05-23,13.03266716
2019-05-24,12.7086668
2019-05-28,12.57999992
2019-05-29,12.65733337
2019-05-30,12.54800034
2019-05-31,12.34399986
2019-06-03,11.93133259
2019-06-04,12.90666676
2019-06-05,13.10599995
2019-06-06,13.72999954
2019-06-07,13.63333321
2019-06-10,14.19200039
2019-06-11,14.47333336
2019-06-12,13.95066738
2019-06-13,14.26066685
2019-06-14,14.32800007
2019-06-17,15.00199986
2019-06-18,14.98266697
2019-06-19,15.0953331
2019-06-20,14.64133263
2019-06-21,14.79066658
2019-06-24,14.90933323
2019-06-25,14.65066719
2019-06-26,14.61800003
2019-06-27,14.85599995
2019-06-28,14.89733315
2019-07-01,15.14466667
2019-07-02,14.97000027
2019-07-03,15.65999985
2019-07-05,15.53999996
2019-07-08,15.35599995
2019-07-09,15.33733273
2019-07-10,15.92800045
2019-07-11,15.90666676
2019-07-12,16.33866692
2019-07-15,16.89999962
2019-07-16,16.82533264
2019-07-17,16.99066734
2019-07-18,16.90266609
2019-07-19,17.21199989
2019-07-22,17.04533386
2019-07-23,17.34466743
2019-07-24,17.65866661
2019-07-25,15.25466728
2019-07-26,15.20266724
2019-07-29,15.71800041
2019-07-30,16.15066719
2019-07-31,16.10733223
2019-08-01,15.59000015
2019-08-02,15.62266731
2019-08-05,15.22133255
2019-08-06,15.38333321
2019-08-07,15.5613327
2019-08-08,15.88666725
2019-08-09,15.66733265
2019-08-12,15.26733303
2019-08-13,15.66666698
2019-08-14,14.64133263
2019-08-15,14.3760004
2019-08-16,14.66266727
2019-08-19,15.12199974
2019-08-20,15.05733299
2019-08-21,14.72200012
2019-08-22,14.81000042
2019-08-23,14.09333324
2019-08-26,14.33333302
2019-08-27,14.27200031
2019-08-28,14.37266731
2019-08-29,14.7806673
2019-08-30,15.04066658
2019-09-03,15.00066662
2019-09-04,14.71199989
2019-09-05,15.30533314
2019-09-06,15.16333294
2019-09-09,15.45266724
2019-09-10,15.70266724
2019-09-11,16.47333336
2019-09-12,16.39133263
2019-09-13,16.34666634
2019-09-16,16.18733215
2019-09-17,16.31933212
2019-09-18,16.23266792
2019-09-19,16.44000053
2019-09-20,16.04133224
2019-09-23,16.08200073
2019-09-24,14.88066673
2019-09-25,15.24666691
2019-09-26,16.17066765
2019-09-27,16.1420002
2019-09-30,16.05800056
2019-10-01,16.31266785
2019-10-02,16.20866776
2019-10-03,15.53533268
2019-10-04,15.42866707
2019-10-07,15.84799957
2019-10-08,16.00333214
2019-10-09,16.30200005
2019-10-10,16.31599998
2019-10-11,16.52599907
2019-10-14,17.13066673
2019-10-15,17.19266701
2019-10-16,17.31666756
2019-10-17,17.46466637
2019-10-18,17.12999916
2019-10-21,16.89999962
2019-10-22,17.03866768
2019-10-23,16.97866631
2019-10-24,19.97866631
2019-10-25,21.87533379
2019-10-28,21.84733391
2019-10-29,21.08133316
2019-10-30,21.00066757
2019-10-31,20.99466705
2019-11-01,20.88733292
2019-11-04,21.16466713
2019-11-05,21.14800072
2019-11-06,21.77199936
2019-11-07,22.36933327
2019-11-08,22.47599983
2019-11-11,23.00600052
2019-11-12,23.32866669
2019-11-13,23.0739994
2019-11-14,23.29000092
2019-11-15,23.47800064
2019-11-18,23.3326664
2019-11-19,23.96800041
2019-11-20,23.48133278
2019-11-21,23.65533257
2019-11-22,22.20266724
2019-11-25,22.42266655
2019-11-26,21.9279995
2019-11-27,22.08600044
2019-11-29,21.99600029
2019-12-02,22.32466698
2019-12-03,22.41333389
2019-12-04,22.20199966
2019-12-05,22.02466774
2019-12-06,22.39266777
2019-12-09,22.63533211
2019-12-10,23.25600052
2019-12-11,23.51333237
2019-12-12,23.97866631
2019-12-13,23.89266777
2019-12-16,25.43333244
2019-12-17,25.26600075
2019-12-18,26.20999908
2019-12-19,26.93600082
2019-12-20,27.03933334
2019-12-23,27.94799995
2019-12-24,28.35000038
2019-12-26,28.72933388
2019-12-27,28.69199944
2019-12-30,27.64666748
2019-12-31,27.88866615
2020-01-02,28.68400002
2020-01-03,29.5340004
2020-01-06,30.10266685
2020-01-07,31.27066612
2020-01-08,32.8093338
2020-01-09,32.08933258
2020-01-10,31.87666702
2020-01-13,34.99066544
2020-01-14,35.86133194
2020-01-15,34.56666565
2020-01-16,34.23266602
2020-01-17,34.03333282
2020-01-21,36.47999954
2020-01-22,37.97066879
2020-01-23,38.14666748
2020-01-24,37.6546669
2020-01-27,37.20133209
2020-01-28,37.79333115
2020-01-29,38.73266602
2020-01-30,42.72066879
2020-01-31,43.37133408
2020-02-03,52
2020-02-04,59.13733292
2020-02-05,48.97999954
2020-02-06,49.93066788
2020-02-07,49.87133408
2020-02-10,51.41866684
2020-02-11,51.62533188
2020-02-12,51.152668
2020-02-13,53.59999847
2020-02-14,53.33533478
2020-02-18,57.2266655
2020-02-19,61.16133118
2020-02-20,59.96066666
2020-02-21,60.06666565
2020-02-24,55.58599854
2020-02-25,53.32733154
2020-02-26,51.91999817
2020-02-27,45.26666641
2020-02-28,44.53266525
2020-03-02,49.57466888
2020-03-03,49.70066833
2020-03-04,49.96666718
2020-03-05,48.30266571
2020-03-06,46.89866638
2020-03-09,40.53333282
2020-03-10,43.02199936
2020-03-11,42.2820015
2020-03-12,37.36999893
2020-03-13,36.44133377
2020-03-16,29.67133331
2020-03-17,28.68000031
2020-03-18,24.08133316
2020-03-19,28.50933266
2020-03-20,28.50200081
2020-03-23,28.95266724
2020-03-24,33.66666794
2020-03-25,35.95000076
2020-03-26,35.21066666
2020-03-27,34.29066849
2020-03-30,33.47533417
2020-03-31,34.93333435
2020-04-01,32.10400009
2020-04-02,30.29800034
2020-04-03,32.00066757
2020-04-06,34.41600037
2020-04-07,36.36333466
2020-04-08,36.58933258
2020-04-09,38.20000076
2020-04-13,43.39666748
2020-04-14,47.32600021
2020-04-15,48.65533447
2020-04-16,49.68066788
2020-04-17,50.25933456
2020-04-20,49.75733185
2020-04-21,45.78133392
2020-04-22,48.8073349
2020-04-23,47.04199982
2020-04-24,48.3433342
2020-04-27,53.25
2020-04-28,51.27466583
2020-04-29,53.36733246
2020-04-30,52.12533188
2020-05-01,46.75466537
2020-05-04,50.74599838
2020-05-05,51.2140007
2020-05-06,52.17200089
2020-05-07,52.00266647
2020-05-08,54.62799835
2020-05-11,54.08599854
2020-05-12,53.96066666
2020-05-13,52.73066711
2020-05-14,53.55533218
2020-05-15,53.27799988
2020-05-18,54.24200058
2020-05-19,53.86733246
2020-05-20,54.3706665
2020-05-21,55.17333221
2020-05-22,54.45866776
2020-05-26,54.59133148
2020-05-27,54.68199921
2020-05-28,53.72066879
2020-05-29,55.66666794
2020-06-01,59.87333298
2020-06-02,58.77066803
2020-06-03,58.86399841
2020-06-04,57.62533188
2020-06-05,59.04399872
2020-06-08,63.32799911
2020-06-09,62.71133423
2020-06-10,68.33666992
2020-06-11,64.85600281
2020-06-12,62.35200119
2020-06-15,66.05999756
2020-06-16,65.47533417
2020-06-17,66.11933136
2020-06-18,66.93066406
2020-06-19,66.72666931
2020-06-22,66.28800201
2020-06-23,66.78533173
2020-06-24,64.05666351
2020-06-25,65.73200226
2020-06-26,63.98266602
2020-06-29,67.29000092
2020-06-30,71.98733521
2020-07-01,74.64199829
2020-07-02,80.57733154
2020-07-06,91.4386673
2020-07-07,92.65733337
2020-07-08,91.05867004
2020-07-09,92.95200348
2020-07-10,102.9766693
2020-07-13,99.80400085
2020-07-14,101.1200027
2020-07-15,103.0673294
2020-07-16,100.0426636
2020-07-17,100.0559998
2020-07-20,109.5333328
2020-07-21,104.5573349
2020-07-22,106.1553345
2020-07-23,100.8713303
2020-07-24,94.46666718
2020-07-27,102.6399994
2020-07-28,98.43267059
2020-07-29,99.9406662
2020-07-30,99.16600037
2020-07-31,95.38400269
2020-08-03,99
2020-08-04,99.1333313
2020-08-05,99.00133514
2020-08-06,99.305336
2020-08-07,96.84733582
2020-08-10,94.57133484
2020-08-11,91.62599945
2020-08-12,103.6506653
2020-08-13,108.0666656
2020-08-14,110.0473328
2020-08-17,122.3759995
2020-08-18,125.8059998
2020-08-19,125.2353363
2020-08-20,133.4553375
2020-08-21,136.665329
2020-08-24,134.2799988
2020-08-25,134.889328
2020-08-26,143.5446625
2020-08-27,149.25
2020-08-28,147.5599976
2020-08-31,166.1066742
2020-09-01,158.3500061
2020-09-02,149.1233368
2020-09-03,135.6666718
2020-09-04,139.4400024
2020-09-08,110.0699997
2020-09-09,122.0933304
2020-09-10,123.7799988
2020-09-11,124.2399979
2020-09-14,139.8733368
2020-09-15,149.9199982
2020-09-16,147.2533264
2020-09-17,141.1433258
2020-09-18,147.3833313
2020-09-21,149.7966614
2020-09-22,141.4100037
2020-09-23,126.7866669
2020-09-24,129.2633362
2020-09-25,135.7799988
2020-09-28,140.3999939
2020-09-29,139.6900024
2020-09-30,143.0033264
2020-10-01,149.386673
2020-10-02,138.363327
2020-10-05,141.8933258
2020-10-06,137.9933319
2020-10-07,141.7666626
2020-10-08,141.9733276
2020-10-09,144.6666718
2020-10-12,147.4333344
2020-10-13,148.8833313
2020-10-14,153.7666626
2020-10-15,149.6266632
2020-10-16,146.5566711
2020-10-19,143.6100006
2020-10-20,140.6466675
2020-10-21,140.8800049
2020-10-22,141.9299927
2020-10-23,140.2100067
2020-10-26,140.093338
2020-10-27,141.5599976
2020-10-28,135.3399963
2020-10-29,136.9433289
2020-10-30,129.3466644
2020-11-02,133.5033264
2020-11-03,141.3000031
2020-11-04,140.3266602
2020-11-05,146.0299988
2020-11-06,143.3166656
2020-11-09,140.4199982
2020-11-10,136.7866669
2020-11-11,139.043335
2020-11-12,137.2533264
2020-11-13,136.1666718
2020-11-16,136.0299988
2020-11-17,147.2033386
2020-11-18,162.2133331
2020-11-19,166.4233398
2020-11-20,163.2033386
2020-11-23,173.9499969
2020-11-24,185.1266632
2020-11-25,191.3333282
2020-11-27,195.2533264
2020-11-30,189.1999969
2020-12-01,194.9199982
2020-12-02,189.6066742
2020-12-03,197.793335
2020-12-04,199.6799927
2020-12-07,213.9199982
2020-12-08,216.6266632
2020-12-09,201.4933319
2020-12-10,209.0233307
2020-12-11,203.3300018
2020-12-14,213.2766724
2020-12-15,211.0833282
2020-12-16,207.5899963
2020-12-17,218.6333313
2020-12-18,231.6666718
2020-12-21,216.6199951
2020-12-22,213.4466705
2020-12-23,215.3266602
2020-12-24,220.5899963
2020-12-28,221.2299957
2020-12-29,221.9966736
2020-12-30,231.593338
2020-12-31,235.2233276
2021-01-04,243.2566681
2021-01-05,245.0366669
2021-01-06,251.9933319
2021-01-07,272.0133362
2021-01-08,293.3399963
2021-01-11,270.3966675
2021-01-12,283.1466675
2021-01-13,284.8033447
2021-01-14,281.6666565
2021-01-15,275.3866577
2021-01-19,281.5166626
2021-01-20,283.4833374
2021-01-21,281.6633301
2021-01-22,282.2133179
2021-01-25,293.6000061
2021-01-26,294.3633423
2021-01-27,288.0533447
2021-01-28,278.4766541
2021-01-29,264.5100098
2021-02-01,279.936676
2021-02-02,290.9299927
2021-02-03,284.8966675
2021-02-04,283.3299866
2021-02-05,284.0766602
2021-02-08,287.8066711
2021-02-09,283.1533203
2021-02-10,268.2733459
2021-02-11,270.5533447
2021-02-12,272.0400085
2021-02-16,265.4066772
2021-02-17,266.0499878
2021-02-18,262.4599915
2021-02-19,260.4333191
2021-02-22,238.1666718
2021-02-23,232.9466705
2021-02-24,247.3399963
2021-02-25,227.406662
2021-02-26,225.1666718
2021-03-01,239.4766693
2021-03-02,228.8133392
2021-03-03,217.7333374
2021-03-04,207.1466675
2021-03-05,199.3166656
2021-03-08,187.6666718
2021-03-09,224.5266724
2021-03-10,222.6866608
2021-03-11,233.1999969
2021-03-12,231.2433319
2021-03-15,235.9799957
2021-03-16,225.6266632
2021-03-17,233.9366608
2021-03-18,217.7200012
2021-03-19,218.2899933
2021-03-22,223.3333282
2021-03-23,220.7200012
2021-03-24,210.0899963
2021-03-25,213.4633331
2021-03-26,206.2366638
2021-03-29,203.7633362
2021-03-30,211.8733368
2021-03-31,222.6433258
2021-04-01,220.5833282
2021-04-05,230.3500061
2021-04-06,230.5399933
2021-04-07,223.656662
2021-04-08,227.9333344
2021-04-09,225.6733398
2021-04-12,233.9933319
2021-04-13,254.1066742
2021-04-14,244.0766602
2021-04-15,246.2833405
2021-04-16,246.593338
2021-04-19,238.2100067
2021-04-20,239.6633301
2021-04-21,248.0399933
2021-04-22,239.8966675
2021-04-23,243.1333313
2021-04-26,246.0666656
2021-04-27,234.9133301
2021-04-28,231.4666595
2021-04-29,225.6666718
2021-04-30,236.4799957
2021-05-03,228.3000031
2021-05-04,224.5333405
2021-05-05,223.6466675
2021-05-06,221.1799927
2021-05-07,224.1233368
2021-05-10,209.6799927
2021-05-11,205.7333374
2021-05-12,196.6300049
2021-05-13,190.5633392
2021-05-14,196.5800018
2021-05-17,192.2766724
2021-05-18,192.6233368
2021-05-19,187.8200073
2021-05-20,195.593338
2021-05-21,193.6266632
2021-05-24,202.1466675
2021-05-25,201.5633392
2021-05-26,206.3766632
2021-05-27,210.2833405
2021-05-28,208.406662
2021-06-01,207.9666595
2021-06-02,201.706665
2021-06-03,190.9466705
2021-06-04,199.6833344
2021-06-07,201.7100067
2021-06-08,201.1966705
2021-06-09,199.593338
2021-06-10,203.3733368
2021-06-11,203.2966614
2021-06-14,205.8966675
2021-06-15,199.7866669
2021-06-16,201.6233368
2021-06-17,205.5333405
2021-06-18,207.7700043
2021-06-21,206.9433289
2021-06-22,207.9033356
2021-06-23,218.8566742
2021-06-24,226.6066742
2021-06-25,223.956665
2021-06-28,229.5733337
2021-06-29,226.9199982
2021-06-30,226.5666656
2021-07-01,225.9733276
2021-07-02,226.3000031
2021-07-06,219.8600006
2021-07-07,214.8833313
2021-07-08,217.6033325
2021-07-09,218.9833374
2021-07-12,228.5666656
2021-07-13,222.8466644
2021-07-14,217.793335
2021-07-15,216.8666687
2021-07-16,214.7400055
2021-07-19,215.406662
2021-07-20,220.1666718
2021-07-21,218.4299927
2021-07-22,216.4199982
2021-07-23,214.4600067
2021-07-26,219.206665
2021-07-27,214.9266663
2021-07-28,215.6600037
2021-07-29,225.7833405
2021-07-30,229.0666656
2021-08-02,236.5566711
2021-08-03,236.5800018
2021-08-04,236.9733276
2021-08-05,238.2100067
2021-08-06,233.0333405
2021-08-09,237.9199982
2021-08-10,236.6633301
2021-08-11,235.9400024
2021-08-12,240.75
2021-08-13,239.0566711
2021-08-16,228.7233276
2021-08-17,221.9033356
2021-08-18,229.6633301
2021-08-19,224.4900055
2021-08-20,226.7533264
2021-08-23,235.4333344
2021-08-24,236.1633301
2021-08-25,237.0666656
2021-08-26,233.7200012
2021-08-27,237.3066711
2021-08-30,243.636673
2021-08-31,245.2400055
2021-09-01,244.6966705
2021-09-02,244.1300049
2021-09-03,244.5233307
2021-09-07,250.9733276
2021-09-08,251.2899933
2021-09-09,251.6199951
2021-09-10,245.4233398
2021-09-13,247.6666718
2021-09-14,248.1633301
2021-09-15,251.9433289
2021-09-16,252.3300018
2021-09-17,253.1633301
2021-09-20,243.3899994
2021-09-21,246.4600067
2021-09-22,250.6466675
2021-09-23,251.2133331
2021-09-24,258.1300049
2021-09-27,263.7866821
2021-09-28,259.186676
2021-09-29,260.436676
2021-09-30,258.4933472
2021-10-01,258.4066772
2021-10-04,260.5100098
2021-10-05,260.1966553
2021-10-06,260.9166565
2021-10-07,264.5366821
2021-10-08,261.8299866
2021-10-11,263.980011
2021-10-12,268.5733337
2021-10-13,270.3599854
2021-10-14,272.7733459
2021-10-15,281.0100098
2021-10-18,290.0366821
2021-10-19,288.0899963
2021-10-20,288.6000061
2021-10-21,298
2021-10-22,303.2266541
2021-10-25,341.6199951
2021-10-26,339.4766541
2021-10-27,345.9533386
2021-10-28,359.0133362
2021-10-29,371.3333435
2021-11-01,402.8633423
2021-11-02,390.6666565
2021-11-03,404.6199951
2021-11-04,409.9700012
2021-11-05,407.3633423
2021-11-08,387.6466675
2021-11-09,341.1666565
2021-11-10,355.9833374
2021-11-11,354.5033264
2021-11-12,344.4733276
2021-11-15,337.7966614
2021-11-16,351.5766602
2021-11-17,363.0033264
2021-11-18,365.4599915
2021-11-19,379.019989
2021-11-22,385.6233215
2021-11-23,369.6766663
2021-11-24,372
2021-11-26,360.6400146
2021-11-29,378.9966736
2021-11-30,381.5866699
2021-12-01,365
2021-12-02,361.5333252
2021-12-03,338.3233337
2021-12-06,336.3366699
2021-12-07,350.5833435
2021-12-08,356.3200073
2021-12-09,334.6000061
2021-12-10,339.0100098
2021-12-13,322.1366577
2021-12-14,319.5033264
2021-12-15,325.3299866
2021-12-16,308.9733276
2021-12-17,310.8566589
2021-12-20,299.980011
2021-12-21,312.8433228
2021-12-22,336.2900085
2021-12-23,355.6666565
2021-12-27,364.6466675
2021-12-28,362.8233337
2021-12-29,362.063324
2021-12-30,356.7799988
2021-12-31,352.2600098
2022-01-03,399.9266663
2022-01-04,383.1966553
2022-01-05,362.706665
2022-01-06,354.8999939
2022-01-07,342.3200073
2022-01-10,352.706665
2022-01-11,354.7999878
2022-01-12,368.7399902
2022-01-13,343.8533325
2022-01-14,349.8699951
2022-01-18,343.5033264
2022-01-19,331.8833313
2022-01-20,332.0899963
2022-01-21,314.6333313
2022-01-24,310
2022-01-25,306.1333313
2022-01-26,312.4700012
2022-01-27,276.3666687
2022-01-28,282.1166687
2022-01-31,312.2399902
2022-02-01,310.4166565
2022-02-02,301.8866577
2022-02-03,297.0466614
2022-02-04,307.7733459
2022-02-07,302.4466553
2022-02-08,307.3333435
2022-02-09,310.6666565
2022-02-10,301.5166626
2022-02-11,286.6666565
2022-02-14,291.9200134
2022-02-15,307.4766541
2022-02-16,307.7966614
2022-02-17,292.1166687
2022-02-18,285.6600037
2022-02-22,273.8433228
2022-02-23,254.6799927
2022-02-24,266.9233398
2022-02-25,269.956665
2022-02-28,290.1433411
2022-03-01,288.1233215
2022-03-02,293.2966614
2022-03-03,279.7633362
2022-03-04,279.4299927
2022-03-07,268.1933289
2022-03-08,274.7999878
2022-03-09,286.3233337
2022-03-10,279.4333191
2022-03-11,265.1166687
2022-03-14,255.456665
2022-03-15,267.2966614
2022-03-16,280.0766602
2022-03-17,290.5333252
2022-03-18,301.7966614
2022-03-21,307.0533447
2022-03-22,331.3266602
2022-03-23,333.0366821
2022-03-24,337.9733276
2022-03-25,336.8800049
2022-03-28,363.9466553
2022-03-29,366.5233459
2022-03-30,364.6633301
2022-03-31,359.2000122
2022-04-01,361.5299988
2022-04-04,381.8166809
2022-04-05,363.7533264
2022-04-06,348.5866699
2022-04-07,352.4200134
2022-04-08,341.8299866
2022-04-11,325.3099976
2022-04-12,328.9833374
2022-04-13,340.7900085
2022-04-14,328.3333435
2022-04-18,334.7633362
2022-04-19,342.7166748
2022-04-20,325.7333374
2022-04-21,336.2600098
2022-04-22,335.0166626
2022-04-25,332.6733398
2022-04-26,292.1400146
2022-04-27,293.8366699
2022-04-28,292.5033264
2022-04-29,290.2533264
2022-05-02,300.980011
2022-05-03,303.0833435
2022-05-04,317.5400085
2022-05-05,291.0933228
2022-05-06,288.5499878
2022-05-09,262.3699951
2022-05-10,266.6799927
2022-05-11,244.6666718
2022-05-12,242.6666718
2022-05-13,256.5299988
2022-05-16,241.456665
2022-05-17,253.8699951
2022-05-18,236.6033325
2022-05-19,236.4733276
2022-05-20,221.3000031
2022-05-23,224.9666595
2022-05-24,209.386673
2022-05-25,219.6000061
2022-05-26,235.9100037
2022-05-27,253.2100067
2022-05-31,252.7533264
2022-06-01,246.7899933
2022-06-02,258.3333435
2022-06-03,234.5166626
2022-06-06,238.2799988
2022-06-07,238.886673
2022-06-08,241.8666687
2022-06-09,239.706665
2022-06-10,232.2299957
2022-06-13,215.7366638
2022-06-14,220.8899994
2022-06-15,233
2022-06-16,213.1000061
2022-06-17,216.7599945
2022-06-21,237.0366669
2022-06-22,236.0866699
2022-06-23,235.0700073
2022-06-24,245.706665
2022-06-27,244.9199982
2022-06-28,232.6633301
2022-06-29,228.4900055
2022-06-30,224.4733276
2022-07-01,227.2633362
2022-07-05,233.0666656
2022-07-06,231.7333374
2022-07-07,244.543335
2022-07-08,250.7633362
2022-07-11,234.343338
2022-07-12,233.0700073
2022-07-13,237.0399933
2022-07-14,238.3133392
2022-07-15,240.0666656
2022-07-18,240.5466614
2022-07-19,245.5299988
2022-07-20,247.5
2022-07-21,271.706665
2022-07-22,272.2433472
2022-07-25,268.4333191
2022-07-26,258.8599854
2022-07-27,274.8200073
2022-07-28,280.8999939
2022-07-29,297.1499939
2022-08-01,297.2766724
2022-08-02,300.5866699
2022-08-03,307.3966675
2022-08-04,308.6333313
2022-08-05,288.1700134
2022-08-08,290.4233398
2022-08-09,283.3333435
2022-08-10,294.3566589
2022-08-11,286.6300049
2022-08-12,300.0299988
2022-08-15,309.3200073
2022-08-16,306.563324
2022-08-17,303.9966736
2022-08-18,302.8699951
2022-08-19,296.6666565
2022-08-22,289.9133301
2022-08-23,296.4533386
2022-08-24,297.0966797
2022-08-25,296.0700073
2022-08-26,288.0899963
2022-08-29,284.8200073
2022-08-30,277.7000122
2022-08-31,275.6099854
2022-09-01,277.1600037
2022-09-02,270.2099915
2022-09-06,274.4200134
2022-09-07,283.7000122
2022-09-08,289.2600098
2022-09-09,299.6799927
2022-09-12,304.4200134
2022-09-13,292.1300049
2022-09-14,302.6099854
2022-09-15,303.75
2022-09-16,303.3500061
2022-09-19,309.0700073
2022-09-20,308.730011
2022-09-21,300.7999878
